id_ccbh,interpro_go_id
PA4851_10080,P:GO:0009058
PA4851_10080,P:GO:0009073
PA4851_10090,F:GO:0005524
PA4851_10090,F:GO:0016887
PA4851_10095,no GO terms
PA4851_10100,F:GO:0003824
PA4851_10100,F:GO:0016747
PA4851_10105,no GO terms
PA4851_10110,F:GO:0005215
PA4851_10110,C:GO:0016020
PA4851_10110,C:GO:0016021
PA4851_10110,F:GO:0022857
PA4851_10110,P:GO:0055085
PA4851_10115,no GO terms
PA4851_10120,F:GO:0009055
PA4851_10120,C:GO:0016020
PA4851_10120,C:GO:0016021
PA4851_10120,P:GO:0022904
PA4851_10125,no IPS match
PA4851_10130,no GO terms
PA4851_10135,C:GO:0016021
PA4851_10135,P:GO:0055085
PA4851_10140,F:GO:0003824
PA4851_10140,F:GO:0010181
PA4851_10140,F:GO:0016491
PA4851_10140,P:GO:0055114
PA4851_10145,F:GO:0003677
PA4851_10150,F:GO:0003700
PA4851_10150,P:GO:0006355
PA4851_10155,P:GO:0006865
PA4851_10155,C:GO:0016020
PA4851_10160,no GO terms
PA4851_10165,no GO terms
PA4851_10170,P:GO:0003333
PA4851_10170,F:GO:0005524
PA4851_10170,F:GO:0015424
PA4851_10170,F:GO:0016887
PA4851_10175,C:GO:0016020
PA4851_10175,C:GO:0016021
PA4851_10175,F:GO:0022857
PA4851_10175,C:GO:0043190
PA4851_10175,P:GO:0055085
PA4851_10175,P:GO:0071705
PA4851_10180,P:GO:0003333
PA4851_10180,C:GO:0016020
PA4851_10180,C:GO:0016021
PA4851_10180,F:GO:0022857
PA4851_10180,C:GO:0043190
PA4851_10180,P:GO:0055085
PA4851_10180,P:GO:0071705
PA4851_10185,no GO terms
PA4851_10190,F:GO:0016787
PA4851_10195,F:GO:0003700
PA4851_10195,P:GO:0006355
PA4851_10200,F:GO:0004888
PA4851_10200,P:GO:0006935
PA4851_10200,P:GO:0007165
PA4851_10200,C:GO:0016020
PA4851_10200,C:GO:0016021
PA4851_10205,no IPS match
PA4851_10210,no GO terms
PA4851_10215,F:GO:0003677
PA4851_10215,F:GO:0003700
PA4851_10215,P:GO:0006355
PA4851_10215,F:GO:0043565
PA4851_10220,P:GO:0006865
PA4851_10220,C:GO:0016020
PA4851_10225,no GO terms
PA4851_10230,F:GO:0005215
PA4851_10230,C:GO:0016020
PA4851_10235,no GO terms
PA4851_10240,F:GO:0005524
PA4851_10240,F:GO:0016887
PA4851_10245,F:GO:0005506
PA4851_10245,P:GO:0015891
PA4851_10245,F:GO:0038023
PA4851_10250,no GO terms
PA4851_10255,P:GO:0009236
PA4851_10255,F:GO:0016994
PA4851_10255,P:GO:0055114
PA4851_10260,F:GO:0008168
PA4851_10260,P:GO:0009236
PA4851_10265,F:GO:0008168
PA4851_10265,F:GO:0008276
PA4851_10265,P:GO:0009236
PA4851_10270,F:GO:0016491
PA4851_10270,F:GO:0020037
PA4851_10270,F:GO:0051536
PA4851_10270,P:GO:0055114
PA4851_10275,P:GO:0009236
PA4851_10275,F:GO:0016993
PA4851_10280,F:GO:0008168
PA4851_10280,F:GO:0008757
PA4851_10280,P:GO:0009236
PA4851_10280,F:GO:0030788
PA4851_10285,F:GO:0008168
PA4851_10285,P:GO:0009236
PA4851_10290,no GO terms
PA4851_10295,no GO terms
PA4851_10300,C:GO:0009279
PA4851_10300,C:GO:0016021
PA4851_10305,P:GO:0000160
PA4851_10305,F:GO:0003677
PA4851_10305,P:GO:0006355
PA4851_10310,no IPS match
PA4851_10315,F:GO:0003700
PA4851_10315,F:GO:0003824
PA4851_10315,P:GO:0006355
PA4851_10315,P:GO:0009058
PA4851_10315,F:GO:0030170
PA4851_10320,F:GO:0003677
PA4851_10320,F:GO:0003700
PA4851_10320,P:GO:0006352
PA4851_10320,P:GO:0006355
PA4851_10320,F:GO:0016987
PA4851_10325,no GO terms
PA4851_10330,no GO terms
PA4851_10335,F:GO:0003824
PA4851_10335,F:GO:0004467
PA4851_10335,P:GO:0006633
PA4851_10340,no GO terms
PA4851_10345,F:GO:0005524
PA4851_10345,F:GO:0046872
PA4851_10350,F:GO:0003824
PA4851_10355,F:GO:0016627
PA4851_10355,F:GO:0050660
PA4851_10355,P:GO:0055114
PA4851_10360,F:GO:0016874
PA4851_10365,no GO terms
PA4851_10370,no GO terms
PA4851_10375,F:GO:0003677
PA4851_10380,C:GO:0016020
PA4851_10385,no GO terms
PA4851_10390,F:GO:0000155
PA4851_10390,P:GO:0007165
PA4851_10390,P:GO:0016310
PA4851_10390,F:GO:0016772
PA4851_10395,P:GO:0000160
PA4851_10400,no GO terms
PA4851_10405,F:GO:0003700
PA4851_10405,P:GO:0006355
PA4851_10410,F:GO:0005515
PA4851_10415,F:GO:0003700
PA4851_10415,P:GO:0006355
PA4851_10420,F:GO:0003824
PA4851_10420,F:GO:0004590
PA4851_10420,P:GO:0006207
PA4851_10420,P:GO:0044205
PA4851_10425,F:GO:0005524
PA4851_10425,F:GO:0016887
PA4851_10430,no GO terms
PA4851_10435,no GO terms
PA4851_10440,no GO terms
PA4851_10445,P:GO:0006637
PA4851_10445,F:GO:0047617
PA4851_10450,no GO terms
PA4851_10455,P:GO:0042128
PA4851_10460,no GO terms
PA4851_10465,P:GO:0007165
PA4851_10465,C:GO:0016020
PA4851_10465,C:GO:0016021
PA4851_10470,F:GO:0016788
PA4851_10475,no GO terms
PA4851_10480,no GO terms
PA4851_10485,P:GO:0006457
PA4851_10485,C:GO:0016020
PA4851_10485,F:GO:0051082
PA4851_10490,no GO terms
PA4851_10495,F:GO:0004113
PA4851_10495,F:GO:0008664
PA4851_10500,no IPS match
PA4851_10505,F:GO:0003677
PA4851_10505,P:GO:0032784
PA4851_10505,F:GO:0070063
PA4851_10510,no GO terms
PA4851_10515,F:GO:0005524
PA4851_10515,F:GO:0016887
PA4851_10520,no GO terms
PA4851_10525,no IPS match
PA4851_10530,F:GO:0016740
PA4851_10535,no GO terms
PA4851_10545,no GO terms
PA4851_10550,F:GO:0003746
PA4851_10550,C:GO:0005737
PA4851_10550,P:GO:0006414
PA4851_10550,P:GO:0043043
PA4851_10555,P:GO:0006979
PA4851_10560,F:GO:0003700
PA4851_10560,P:GO:0006355
PA4851_10565,F:GO:0003700
PA4851_10565,P:GO:0006355
PA4851_10570,C:GO:0016021
PA4851_10575,F:GO:0003700
PA4851_10575,P:GO:0006355
PA4851_10580,no GO terms
PA4851_10585,no GO terms
PA4851_10590,F:GO:0003824
PA4851_10590,F:GO:0003849
PA4851_10590,P:GO:0009073
PA4851_10595,no GO terms
PA4851_10600,F:GO:0003824
PA4851_10605,P:GO:0000027
PA4851_10605,F:GO:0003676
PA4851_10605,F:GO:0004004
PA4851_10605,F:GO:0005524
PA4851_10605,P:GO:0070417
PA4851_10610,P:GO:0006725
PA4851_10610,F:GO:0008198
PA4851_10610,F:GO:0008270
PA4851_10610,F:GO:0016491
PA4851_10610,F:GO:0016701
PA4851_10610,P:GO:0055114
PA4851_10615,F:GO:0003700
PA4851_10615,P:GO:0006355
PA4851_10620,F:GO:0015562
PA4851_10620,C:GO:0016020
PA4851_10620,F:GO:0022857
PA4851_10620,P:GO:0055085
PA4851_10625,F:GO:0005215
PA4851_10625,P:GO:0009306
PA4851_10625,C:GO:0016020
PA4851_10625,P:GO:0055085
PA4851_10630,C:GO:0016021
PA4851_10630,P:GO:0055085
PA4851_10635,F:GO:0003700
PA4851_10635,P:GO:0006355
PA4851_10640,no GO terms
PA4851_10645,F:GO:0008119
PA4851_10645,F:GO:0008757
PA4851_10645,P:GO:0010038
PA4851_10645,P:GO:0032259
PA4851_10650,F:GO:0004181
PA4851_10650,P:GO:0006508
PA4851_10650,F:GO:0008270
PA4851_10655,F:GO:0004222
PA4851_10655,P:GO:0006508
PA4851_10660,no IPS match
PA4851_10665,F:GO:0003824
PA4851_10665,P:GO:0009058
PA4851_10665,F:GO:0030170
PA4851_10670,P:GO:0006979
PA4851_10670,F:GO:0016671
PA4851_10670,P:GO:0030091
PA4851_10670,F:GO:0033743
PA4851_10670,P:GO:0055114
PA4851_10675,F:GO:0004602
PA4851_10675,P:GO:0006979
PA4851_10675,P:GO:0055114
PA4851_10680,F:GO:0003700
PA4851_10680,P:GO:0006355
PA4851_10685,F:GO:0000155
PA4851_10685,P:GO:0000160
PA4851_10685,P:GO:0007165
PA4851_10685,P:GO:0016310
PA4851_10685,F:GO:0016772
PA4851_10690,no GO terms
PA4851_10695,F:GO:0005515
PA4851_10700,F:GO:0005515
PA4851_10705,no IPS match
PA4851_10720,no GO terms
PA4851_10730,no GO terms
PA4851_10735,no IPS match
PA4851_10740,no GO terms
PA4851_10745,F:GO:0003995
PA4851_10745,F:GO:0016627
PA4851_10745,P:GO:0033539
PA4851_10745,F:GO:0050660
PA4851_10745,P:GO:0055114
PA4851_10750,no GO terms
PA4851_10755,F:GO:0005515
PA4851_10760,F:GO:0005524
PA4851_10760,F:GO:0016887
PA4851_10765,C:GO:0016020
PA4851_10765,C:GO:0016021
PA4851_10765,C:GO:0043190
PA4851_10765,P:GO:0055085
PA4851_10770,F:GO:0000155
PA4851_10770,P:GO:0000160
PA4851_10770,F:GO:0004673
PA4851_10770,P:GO:0007165
PA4851_10770,C:GO:0016020
PA4851_10770,C:GO:0016021
PA4851_10770,P:GO:0016310
PA4851_10770,F:GO:0016772
PA4851_10775,P:GO:0000160
PA4851_10775,F:GO:0003677
PA4851_10775,P:GO:0006355
PA4851_10780,no IPS match
PA4851_10785,F:GO:0005507
PA4851_10785,F:GO:0009055
PA4851_10790,C:GO:0005737
PA4851_10790,P:GO:0008616
PA4851_10790,F:GO:0033739
PA4851_10790,F:GO:0046857
PA4851_10790,P:GO:0055114
PA4851_10795,no GO terms
PA4851_10800,no GO terms
PA4851_10805,no GO terms
PA4851_10810,F:GO:0003677
PA4851_10810,F:GO:0003700
PA4851_10810,P:GO:0006355
PA4851_10815,no GO terms
PA4851_10820,C:GO:0016020
PA4851_10825,F:GO:0035438
PA4851_10830,P:GO:0000160
PA4851_10830,F:GO:0003824
PA4851_10835,no GO terms
PA4851_10840,F:GO:0003824
PA4851_10840,F:GO:0004801
PA4851_10840,C:GO:0005737
PA4851_10840,P:GO:0005975
PA4851_10840,P:GO:0006098
PA4851_10845,P:GO:0002943
PA4851_10845,F:GO:0003824
PA4851_10845,P:GO:0008033
PA4851_10845,F:GO:0017150
PA4851_10845,F:GO:0050660
PA4851_10845,P:GO:0055114
PA4851_10850,F:GO:0003677
PA4851_10850,P:GO:0006310
PA4851_10850,P:GO:0015074
PA4851_10855,P:GO:0006355
PA4851_10860,no IPS match
PA4851_10865,no IPS match
PA4851_10870,F:GO:0008168
PA4851_10875,no GO terms
PA4851_10880,no IPS match
PA4851_10885,no IPS match
PA4851_10890,P:GO:0006355
PA4851_10895,no IPS match
PA4851_10900,F:GO:0003677
PA4851_10905,no IPS match
PA4851_10910,no GO terms
PA4851_10915,no IPS match
PA4851_10920,F:GO:0008270
PA4851_10925,no GO terms
PA4851_10930,no IPS match
PA4851_10935,no GO terms
PA4851_10940,no IPS match
PA4851_10945,no GO terms
PA4851_10950,no GO terms
PA4851_10955,no IPS match
PA4851_10960,F:GO:0005198
PA4851_10960,P:GO:0019068
PA4851_10965,no GO terms
PA4851_10970,no GO terms
PA4851_10975,no GO terms
PA4851_10980,no IPS match
PA4851_10985,no IPS match
PA4851_10990,no GO terms
PA4851_10995,no IPS match
PA4851_11000,no GO terms
PA4851_11005,no IPS match
PA4851_11010,no IPS match
PA4851_11015,no IPS match
PA4851_11020,no IPS match
PA4851_11025,no GO terms
PA4851_11030,no IPS match
PA4851_11035,F:GO:0004568
PA4851_11035,P:GO:0006032
PA4851_11035,P:GO:0016998
PA4851_11040,no IPS match
PA4851_11045,no GO terms
PA4851_11050,no IPS match
PA4851_11055,no IPS match
PA4851_11060,no IPS match
PA4851_11065,F:GO:0003824
PA4851_11070,F:GO:0005215
PA4851_11070,C:GO:0016021
PA4851_11070,P:GO:0055085
PA4851_11075,F:GO:0003700
PA4851_11075,P:GO:0006355
PA4851_11080,no IPS match
PA4851_11085,no GO terms
PA4851_11090,no IPS match
PA4851_11095,no GO terms
PA4851_11100,no IPS match
PA4851_11105,P:GO:0007165
PA4851_11105,C:GO:0016020
PA4851_11105,C:GO:0016021
PA4851_11110,F:GO:0016787
PA4851_11115,F:GO:0005515
PA4851_11120,F:GO:0003677
PA4851_11120,F:GO:0043565
PA4851_11125,no GO terms
PA4851_11130,F:GO:0008237
PA4851_11130,F:GO:0016798
PA4851_11135,no GO terms
PA4851_11140,no IPS match
PA4851_11145,F:GO:0003677
PA4851_11145,F:GO:0043565
PA4851_11150,no GO terms
PA4851_11155,F:GO:0005515
PA4851_11160,C:GO:0016020
PA4851_11160,F:GO:0022857
PA4851_11160,P:GO:0055085
PA4851_11165,F:GO:0016491
PA4851_11165,P:GO:0055114
PA4851_11175,no GO terms
PA4851_11180,no IPS match
PA4851_11185,no IPS match
PA4851_11190,no GO terms
PA4851_11195,F:GO:0005515
PA4851_11200,F:GO:0003824
PA4851_11200,P:GO:0009058
PA4851_11205,F:GO:0016787
PA4851_11210,no IPS match
PA4851_11215,F:GO:0003824
PA4851_11220,F:GO:0003677
PA4851_11225,F:GO:0004601
PA4851_11225,F:GO:0020037
PA4851_11225,P:GO:0055114
PA4851_11230,no GO terms
PA4851_11235,no IPS match
PA4851_11240,no GO terms
PA4851_11245,no IPS match
PA4851_11250,C:GO:0016021
PA4851_11255,no GO terms
PA4851_11260,F:GO:0003700
PA4851_11260,P:GO:0006355
PA4851_11265,no GO terms
PA4851_11270,no GO terms
PA4851_11275,no GO terms
PA4851_11280,F:GO:0043022
PA4851_11285,no GO terms
PA4851_11290,no GO terms
PA4851_11295,no GO terms
PA4851_11300,no GO terms
PA4851_11305,F:GO:0004518
PA4851_11310,no GO terms
PA4851_11315,F:GO:0004177
PA4851_11315,P:GO:0006508
PA4851_11315,F:GO:0008235
PA4851_11320,no GO terms
PA4851_11325,no IPS match
PA4851_11330,no GO terms
PA4851_11340,F:GO:0000166
PA4851_11340,F:GO:0004812
PA4851_11340,F:GO:0004829
PA4851_11340,F:GO:0005524
PA4851_11340,C:GO:0005737
PA4851_11340,P:GO:0006418
PA4851_11340,P:GO:0006435
PA4851_11340,P:GO:0043039
PA4851_11345,F:GO:0003743
PA4851_11345,P:GO:0006413
PA4851_11350,F:GO:0003735
PA4851_11350,C:GO:0005622
PA4851_11350,C:GO:0005840
PA4851_11350,P:GO:0006412
PA4851_11355,F:GO:0003735
PA4851_11355,C:GO:0005622
PA4851_11355,C:GO:0005840
PA4851_11355,P:GO:0006412
PA4851_11355,F:GO:0019843
PA4851_11360,F:GO:0000049
PA4851_11360,F:GO:0000166
PA4851_11360,F:GO:0004812
PA4851_11360,F:GO:0004826
PA4851_11360,F:GO:0005524
PA4851_11360,C:GO:0005737
PA4851_11360,P:GO:0006432
PA4851_11360,P:GO:0043039
PA4851_11365,F:GO:0000049
PA4851_11365,F:GO:0000287
PA4851_11365,F:GO:0003723
PA4851_11365,F:GO:0004826
PA4851_11365,F:GO:0005524
PA4851_11365,C:GO:0005737
PA4851_11365,P:GO:0006432
PA4851_11370,F:GO:0003677
PA4851_11370,P:GO:0006310
PA4851_11370,P:GO:0006355
PA4851_11375,F:GO:0003677
PA4851_11375,P:GO:0006355
PA4851_11385,F:GO:0005524
PA4851_11390,no GO terms
PA4851_11395,F:GO:0003677
PA4851_11395,P:GO:0006306
PA4851_11395,F:GO:0008170
PA4851_11400,F:GO:0003677
PA4851_11400,F:GO:0005524
PA4851_11400,F:GO:0016787
PA4851_11405,no GO terms
PA4851_11410,no IPS match
PA4851_11415,F:GO:0003677
PA4851_11415,F:GO:0043565
PA4851_11420,no IPS match
PA4851_11425,no GO terms
PA4851_11430,F:GO:0005525
PA4851_11435,no IPS match
PA4851_11440,no GO terms
PA4851_11445,C:GO:0019867
PA4851_11450,no IPS match
PA4851_11455,F:GO:0003677
PA4851_11455,F:GO:0043565
PA4851_11460,no IPS match
PA4851_11465,no GO terms
PA4851_11470,no GO terms
PA4851_11475,no GO terms
PA4851_11480,no IPS match
PA4851_11485,no GO terms
PA4851_11490,no GO terms
PA4851_11495,F:GO:0003677
PA4851_11495,F:GO:0043565
PA4851_11500,no IPS match
PA4851_11505,no IPS match
PA4851_11510,no IPS match
PA4851_11515,no IPS match
PA4851_11520,no IPS match
PA4851_11525,F:GO:0003677
PA4851_11525,P:GO:0006310
PA4851_11525,P:GO:0015074
PA4851_11530,no GO terms
PA4851_11535,P:GO:0009143
PA4851_11535,F:GO:0047429
PA4851_11540,no GO terms
PA4851_11545,no IPS match
PA4851_11550,F:GO:0004672
PA4851_11550,F:GO:0005524
PA4851_11550,P:GO:0006468
PA4851_11555,F:GO:0003824
PA4851_11555,C:GO:0005737
PA4851_11555,F:GO:0043365
PA4851_11555,F:GO:0051536
PA4851_11555,F:GO:0051539
PA4851_11555,P:GO:0055114
PA4851_11560,F:GO:0005524
PA4851_11565,no GO terms
PA4851_11570,no IPS match
PA4851_11575,F:GO:0016846
PA4851_11580,no GO terms
PA4851_11585,F:GO:0003677
PA4851_11585,F:GO:0003700
PA4851_11585,P:GO:0006352
PA4851_11585,P:GO:0006355
PA4851_11585,F:GO:0016987
PA4851_11590,no GO terms
PA4851_11595,no IPS match
PA4851_11600,no GO terms
PA4851_11605,F:GO:0003677
PA4851_11605,P:GO:0006355
PA4851_11610,no GO terms
PA4851_11615,F:GO:0003824
PA4851_11615,F:GO:0010181
PA4851_11615,F:GO:0016491
PA4851_11615,P:GO:0055114
PA4851_11620,F:GO:0009055
PA4851_11625,F:GO:0016491
PA4851_11625,F:GO:0043546
PA4851_11625,P:GO:0055114
PA4851_11630,no GO terms
PA4851_11635,C:GO:0016020
PA4851_11635,C:GO:0016021
PA4851_11640,P:GO:0015846
PA4851_11640,F:GO:0019808
PA4851_11640,C:GO:0042597
PA4851_11645,P:GO:0006865
PA4851_11645,C:GO:0016020
PA4851_11650,F:GO:0004124
PA4851_11650,P:GO:0006535
PA4851_11655,no GO terms
PA4851_11660,F:GO:0005524
PA4851_11665,F:GO:0016846
PA4851_11670,no GO terms
PA4851_11675,F:GO:0003677
PA4851_11675,F:GO:0003700
PA4851_11675,P:GO:0006355
PA4851_11675,F:GO:0043565
PA4851_11680,no GO terms
PA4851_11685,no IPS match
PA4851_11690,no GO terms
PA4851_11695,C:GO:0016021
PA4851_11700,F:GO:0016810
PA4851_11705,F:GO:0003824
PA4851_11710,no GO terms
PA4851_11715,F:GO:0003677
PA4851_11715,F:GO:0003700
PA4851_11715,P:GO:0006355
PA4851_11715,F:GO:0043565
PA4851_11720,no GO terms
PA4851_11725,P:GO:0006662
PA4851_11725,F:GO:0015035
PA4851_11725,P:GO:0045454
PA4851_11730,no GO terms
PA4851_11735,no GO terms
PA4851_11740,F:GO:0016491
PA4851_11740,P:GO:0055114
PA4851_11745,no GO terms
PA4851_11750,F:GO:0005506
PA4851_11750,P:GO:0015891
PA4851_11750,F:GO:0038023
PA4851_11755,F:GO:0000155
PA4851_11755,P:GO:0007165
PA4851_11755,C:GO:0016021
PA4851_11755,P:GO:0016310
PA4851_11755,F:GO:0016772
PA4851_11760,P:GO:0000160
PA4851_11760,F:GO:0003677
PA4851_11760,P:GO:0006355
PA4851_11765,no GO terms
PA4851_11770,P:GO:0097264
PA4851_11775,no GO terms
PA4851_11780,F:GO:0016787
PA4851_11785,F:GO:0003700
PA4851_11785,P:GO:0006355
PA4851_11790,F:GO:0016491
PA4851_11790,P:GO:0055114
PA4851_11795,F:GO:0008168
PA4851_11800,C:GO:0016020
PA4851_11800,C:GO:0016021
PA4851_11800,C:GO:0043190
PA4851_11800,P:GO:0055085
PA4851_11805,no GO terms
PA4851_11810,no GO terms
PA4851_11815,F:GO:0008565
PA4851_11815,C:GO:0015627
PA4851_11815,P:GO:0015628
PA4851_11820,no GO terms
PA4851_11825,no GO terms
PA4851_11830,no GO terms
PA4851_11835,P:GO:0009306
PA4851_11835,C:GO:0016021
PA4851_11840,no IPS match
PA4851_11845,no GO terms
PA4851_11850,no GO terms
PA4851_11855,F:GO:0003677
PA4851_11855,C:GO:0005622
PA4851_11855,P:GO:0006355
PA4851_11860,no GO terms
PA4851_11865,F:GO:0003677
PA4851_11865,F:GO:0005515
PA4851_11865,F:GO:0005524
PA4851_11865,P:GO:0006355
PA4851_11865,F:GO:0008134
PA4851_11865,F:GO:0043565
PA4851_11870,F:GO:0008941
PA4851_11870,F:GO:0016491
PA4851_11870,F:GO:0019825
PA4851_11870,F:GO:0020037
PA4851_11870,P:GO:0051409
PA4851_11870,P:GO:0055114
PA4851_11870,F:GO:0071949
PA4851_11875,no IPS match
PA4851_11880,no GO terms
PA4851_11885,no GO terms
PA4851_11890,no GO terms
PA4851_11895,no GO terms
PA4851_11900,no GO terms
PA4851_11905,no GO terms
PA4851_11910,P:GO:0000160
PA4851_11910,F:GO:0003677
PA4851_11910,P:GO:0006355
PA4851_11915,F:GO:0000155
PA4851_11915,P:GO:0007165
PA4851_11915,C:GO:0016021
PA4851_11915,P:GO:0016310
PA4851_11915,F:GO:0016772
PA4851_11920,no IPS match
PA4851_11925,P:GO:0007165
PA4851_11925,C:GO:0016020
PA4851_11925,C:GO:0016021
PA4851_11930,C:GO:0016021
PA4851_11935,F:GO:0004888
PA4851_11935,P:GO:0006935
PA4851_11935,P:GO:0007165
PA4851_11935,C:GO:0016020
PA4851_11935,C:GO:0016021
PA4851_11940,no GO terms
PA4851_11945,P:GO:0006396
PA4851_11945,F:GO:0008452
PA4851_11950,F:GO:0008168
PA4851_11955,F:GO:0008137
PA4851_11955,P:GO:0042773
PA4851_11955,P:GO:0055114
PA4851_11960,F:GO:0008137
PA4851_11960,P:GO:0042773
PA4851_11960,P:GO:0055114
PA4851_11965,F:GO:0008137
PA4851_11965,P:GO:0042773
PA4851_11965,P:GO:0055114
PA4851_11970,F:GO:0016651
PA4851_11970,P:GO:0042773
PA4851_11970,P:GO:0055114
PA4851_11975,F:GO:0008137
PA4851_11975,P:GO:0055114
PA4851_11980,C:GO:0016020
PA4851_11980,F:GO:0016651
PA4851_11980,F:GO:0051539
PA4851_11980,P:GO:0055114
PA4851_11985,C:GO:0016020
PA4851_11985,P:GO:0055114
PA4851_11990,F:GO:0009055
PA4851_11990,F:GO:0016491
PA4851_11990,F:GO:0016651
PA4851_11990,F:GO:0051536
PA4851_11990,P:GO:0055114
PA4851_11995,F:GO:0010181
PA4851_11995,F:GO:0016651
PA4851_11995,F:GO:0051287
PA4851_11995,F:GO:0051539
PA4851_11995,P:GO:0055114
PA4851_12000,F:GO:0016491
PA4851_12000,P:GO:0055114
PA4851_12005,F:GO:0008137
PA4851_12005,F:GO:0016651
PA4851_12005,C:GO:0030964
PA4851_12005,F:GO:0048038
PA4851_12005,F:GO:0050136
PA4851_12005,F:GO:0051287
PA4851_12005,P:GO:0055114
PA4851_12010,F:GO:0008137
PA4851_12010,F:GO:0048038
PA4851_12010,F:GO:0051536
PA4851_12010,F:GO:0051539
PA4851_12010,P:GO:0055114
PA4851_12015,F:GO:0008137
PA4851_12015,F:GO:0016651
PA4851_12015,P:GO:0055114
PA4851_12020,no GO terms
PA4851_12025,no GO terms
PA4851_12030,F:GO:0003824
PA4851_12030,F:GO:0004451
PA4851_12030,P:GO:0019752
PA4851_12035,P:GO:0009306
PA4851_12040,no IPS match
PA4851_12045,F:GO:0004343
PA4851_12045,P:GO:0006048
PA4851_12050,no GO terms
PA4851_12055,F:GO:0003824
PA4851_12055,F:GO:0004018
PA4851_12055,P:GO:0006188
PA4851_12055,P:GO:0009152
PA4851_12060,C:GO:0016020
PA4851_12060,C:GO:0016021
PA4851_12065,no GO terms
PA4851_12070,P:GO:0008033
PA4851_12070,F:GO:0016740
PA4851_12070,F:GO:0016783
PA4851_12075,F:GO:0004787
PA4851_12075,F:GO:0016787
PA4851_12075,F:GO:0017110
PA4851_12075,F:GO:0017111
PA4851_12080,F:GO:0004450
PA4851_12080,P:GO:0006099
PA4851_12080,P:GO:0055114
PA4851_12085,F:GO:0004450
PA4851_12085,P:GO:0006099
PA4851_12085,F:GO:0016616
PA4851_12085,P:GO:0055114
PA4851_12090,F:GO:0003676
PA4851_12090,F:GO:0003677
PA4851_12090,C:GO:0005737
PA4851_12090,P:GO:0006355
PA4851_12095,P:GO:0030163
PA4851_12100,F:GO:0005524
PA4851_12100,F:GO:0016887
PA4851_12100,P:GO:0019538
PA4851_12100,P:GO:0043335
PA4851_12105,F:GO:0003723
PA4851_12105,F:GO:0003743
PA4851_12105,P:GO:0006413
PA4851_12110,F:GO:0004057
PA4851_12110,F:GO:0008914
PA4851_12110,P:GO:0016598
PA4851_12110,P:GO:0071596
PA4851_12115,F:GO:0008914
PA4851_12115,P:GO:0030163
PA4851_12120,F:GO:0004791
PA4851_12120,C:GO:0005737
PA4851_12120,F:GO:0016491
PA4851_12120,P:GO:0019430
PA4851_12120,P:GO:0055114
PA4851_12125,F:GO:0000166
PA4851_12125,F:GO:0003677
PA4851_12125,F:GO:0005524
PA4851_12130,C:GO:0042597
PA4851_12130,P:GO:0042953
PA4851_12130,F:GO:0042954
PA4851_12135,F:GO:0003677
PA4851_12135,P:GO:0006260
PA4851_12135,P:GO:0006281
PA4851_12135,P:GO:0006310
PA4851_12135,F:GO:0009378
PA4851_12140,F:GO:0000166
PA4851_12140,F:GO:0004812
PA4851_12140,F:GO:0004828
PA4851_12140,F:GO:0005524
PA4851_12140,C:GO:0005737
PA4851_12140,P:GO:0006418
PA4851_12140,P:GO:0006434
PA4851_12145,F:GO:0004851
PA4851_12145,P:GO:0006779
PA4851_12145,F:GO:0008168
PA4851_12145,P:GO:0009236
PA4851_12145,P:GO:0019354
PA4851_12145,F:GO:0043115
PA4851_12145,F:GO:0051266
PA4851_12145,F:GO:0051287
PA4851_12145,P:GO:0055114
PA4851_12150,F:GO:0004364
PA4851_12150,F:GO:0005515
PA4851_12155,F:GO:0004645
PA4851_12155,P:GO:0006206
PA4851_12155,F:GO:0016757
PA4851_12160,no GO terms
PA4851_12165,P:GO:0002143
PA4851_12165,C:GO:0005737
PA4851_12170,no GO terms
PA4851_12175,C:GO:0005737
PA4851_12175,P:GO:0008033
PA4851_12175,F:GO:0016783
PA4851_12180,no GO terms
PA4851_12190,no GO terms
PA4851_12195,F:GO:0005506
PA4851_12195,F:GO:0016702
PA4851_12195,P:GO:0055114
PA4851_12200,F:GO:0003700
PA4851_12200,P:GO:0006355
PA4851_12205,F:GO:0016705
PA4851_12205,P:GO:0055114
PA4851_12210,C:GO:0016020
PA4851_12210,F:GO:0042626
PA4851_12215,F:GO:0016705
PA4851_12215,P:GO:0055114
PA4851_12220,F:GO:0016627
PA4851_12220,F:GO:0050660
PA4851_12220,P:GO:0055114
PA4851_12225,C:GO:0016020
PA4851_12225,F:GO:0042626
PA4851_12230,C:GO:0016020
PA4851_12230,F:GO:0042626
PA4851_12235,C:GO:0016020
PA4851_12235,F:GO:0042626
PA4851_12240,no IPS match
PA4851_12245,P:GO:0015846
PA4851_12245,F:GO:0019808
PA4851_12245,C:GO:0042597
PA4851_12250,F:GO:0003677
PA4851_12250,P:GO:0006355
PA4851_12255,C:GO:0019867
PA4851_12260,C:GO:0016021
PA4851_12260,P:GO:0055085
PA4851_12265,F:GO:0003677
PA4851_12265,F:GO:0003700
PA4851_12265,P:GO:0006355
PA4851_12265,F:GO:0043565
PA4851_12270,F:GO:0071949
PA4851_12275,P:GO:0000160
PA4851_12275,F:GO:0003677
PA4851_12275,P:GO:0006355
PA4851_12280,F:GO:0003677
PA4851_12280,F:GO:0005515
PA4851_12280,P:GO:0006281
PA4851_12280,P:GO:0006289
PA4851_12280,C:GO:0009380
